account_id,report_date,age,employment_status,marital_status,dependents,region,internal_score,dpd,credit_utilization,macro_gdp_growth,macro_unemployment,macro_interest_rate,stage,pit_pd_12m,default_flag
258,2018-09-15,53,Employed,Married,3,West,577,88,0.95,2.04,3.86,2.51,2,0.14965,0
259,2018-09-16,60,Employed,Single,0,West,595,102,0.95,2.99,5.3,3.63,3,0.14285,0
260,2018-09-17,59,Employed,Single,1,South,850,30,1.15,4.11,2.49,2.68,2,0.053849999999999995,0
261,2018-09-18,38,Employed,Divorced,0,West,468,14,0.6,2.99,4.17,2.23,1,0.16895,0
262,2018-09-19,60,Self-Employed,Married,4,North,758,110,0.6,2.58,7.3,2.95,3,0.1162,0
263,2018-09-20,21,Employed,Divorced,4,East,879,41,0.43,3.16,7.15,2.78,2,0.07940000000000001,0
264,2018-09-21,31,Employed,Married,0,West,306,98,0.9,2.56,7.51,1.77,3,0.23045,1
265,2018-09-22,48,Unemployed,Married,3,West,896,101,1.39,1.39,8.39,3.01,3,0.09905000000000001,0
266,2018-09-23,45,Employed,Married,3,South,431,49,1.39,1.15,4.39,2.46,2,0.1977,0
267,2018-09-24,43,Employed,Married,1,West,887,85,1.05,2.69,0.83,2.78,2,0.050499999999999996,0
268,2018-09-25,51,Unemployed,Single,1,West,646,4,1.36,1.37,6.66,2.45,1,0.1531,0
269,2018-09-26,50,Employed,Married,2,West,895,47,1.45,1.28,3.33,3.33,2,0.0751,0
270,2018-09-27,62,Employed,Married,2,West,552,12,1.19,1.81,8.09,2.99,1,0.17935,0
271,2018-09-28,55,Employed,Single,1,East,709,31,0.61,0.27,5.12,2.27,2,0.14065,0
272,2018-09-29,27,Employed,Single,2,South,842,66,0.72,1.35,7.45,3.71,2,0.10825000000000001,0
273,2018-09-30,36,Self-Employed,Single,0,East,654,78,1.4,1.26,4.77,3.16,2,0.14275,0
274,2018-10-01,46,Unemployed,Divorced,3,North,863,118,1.01,4.46,3.98,2.75,3,0.05455,0
275,2018-10-02,68,Employed,Single,2,West,667,90,1.23,2.75,6.09,2.62,3,0.13119999999999998,1
276,2018-10-03,69,Self-Employed,Married,2,North,883,115,0.17,1.58,5.73,2.97,3,0.08710000000000001,0
277,2018-10-04,22,Employed,Married,0,East,810,90,0.29,1.23,3.28,2.37,3,0.09659999999999999,0
278,2018-10-05,21,Employed,Married,4,North,832,29,0.52,-0.44,4.95,3.66,1,0.11615,0
279,2018-10-06,68,Self-Employed,Married,1,West,827,5,0.28,0.54,4.14,3.57,1,0.10355,0
280,2018-10-07,32,Employed,Single,0,North,827,24,1.36,0.34,5.31,2.84,1,0.1114,0
281,2018-10-08,25,Employed,Married,4,East,701,27,0.33,1.02,4.95,2.81,1,0.13429999999999997,0
282,2018-10-09,57,Employed,Married,0,West,474,61,0.84,1.99,5.2,2.56,2,0.18259999999999998,0
283,2018-10-10,52,Employed,Married,3,South,377,21,0.13,1.81,5.02,3.14,1,0.20775,0
284,2018-10-11,29,Employed,Single,0,East,739,67,0.23,1.11,4.47,3.14,2,0.1215,0
285,2018-10-12,61,Unemployed,Divorced,0,West,848,14,0.37,1.95,5.54,3.36,1,0.0912,0
286,2018-10-13,55,Employed,Married,3,South,531,25,1.47,0.57,3.86,3.15,1,0.17585,0
287,2018-10-14,39,Employed,Divorced,1,North,699,62,1.2,2.44,7.47,2.56,2,0.13319999999999999,0
288,2018-10-15,68,Employed,Married,4,North,512,17,1.01,2.76,4.98,2.64,1,0.1643,0
289,2018-10-16,36,Unemployed,Married,2,North,492,72,1.37,2.49,6.26,3.07,2,0.1784,1
290,2018-10-17,23,Self-Employed,Divorced,1,West,871,62,1.43,3.09,4.2,2.65,2,0.06735000000000001,0
291,2018-10-18,40,Self-Employed,Divorced,0,North,566,61,0.68,0.48,4.36,3.69,2,0.17049999999999998,0
292,2018-10-19,44,Unemployed,Married,2,North,425,115,0.49,2.04,6.38,2.99,3,0.20024999999999998,0
293,2018-10-20,53,Unemployed,Single,3,South,681,67,0.47,1.05,6.14,2.28,2,0.14495,0
294,2018-10-21,44,Employed,Single,1,South,843,47,0.05,0.85,4.82,2.95,2,0.09985000000000001,1
295,2018-10-22,31,Employed,Single,4,South,801,49,0.42,0.59,2.32,2.9,2,0.10045,1
296,2018-10-23,69,Unemployed,Single,1,West,702,62,0.53,4.48,4.21,3.68,2,0.09575,0
297,2018-10-24,28,Retired,Single,1,East,560,68,0.06,2.91,4.87,3.02,2,0.15025,0
298,2018-10-25,56,Unemployed,Divorced,2,North,686,108,1.32,3.62,3.98,3.3,3,0.10719999999999999,0
299,2018-10-26,58,Employed,Single,3,North,711,5,1.27,2.35,3.09,2.93,1,0.1092,0
300,2018-10-27,60,Employed,Married,3,West,645,57,0.38,1.17,6.28,3.51,2,0.15345000000000003,0
301,2018-10-28,40,Employed,Single,1,North,393,117,1.2,2.67,4.73,3.66,3,0.19369999999999998,0
302,2018-10-29,55,Unemployed,Single,3,West,627,50,1.19,4.34,7.71,2.54,2,0.13340000000000002,0
303,2018-10-30,68,Employed,Single,2,West,399,11,0.5,2.52,4.75,2.71,1,0.1938,0
304,2018-10-31,45,Employed,Single,2,West,760,94,1.05,1.89,5.27,2.89,3,0.11245,0
305,2018-11-01,55,Unemployed,Married,4,East,614,46,0.43,2.27,4.12,3.46,2,0.1394,0
306,2018-11-02,45,Employed,Divorced,3,West,324,8,0.11,3.12,7.27,2.68,1,0.21914999999999998,0
307,2018-11-03,49,Unemployed,Single,4,East,793,6,0.76,1.98,4.55,1.89,1,0.0997,0
308,2018-11-04,38,Employed,Married,0,East,652,28,0.66,1.88,4.7,3.4,1,0.13670000000000002,0
309,2018-11-05,66,Employed,Married,2,North,416,77,0.21,1.32,3.57,2.61,2,0.19565,0
310,2018-11-06,38,Employed,Divorced,1,South,498,50,0.74,2.35,5.57,2.83,2,0.17485,0
311,2018-11-07,22,Unemployed,Married,2,East,578,83,1.42,0.73,4.51,2.81,2,0.16575,0
312,2018-11-08,55,Employed,Married,0,East,881,111,1.1,1.62,3.55,1.96,3,0.0763,0
313,2018-11-09,36,Employed,Married,1,South,378,54,1.11,1.87,4.93,2.41,2,0.20645,0
314,2018-11-10,61,Retired,Married,3,East,723,95,1.14,0.94,6.09,3.43,3,0.1353,0
315,2018-11-11,56,Employed,Single,3,South,653,58,1.12,1.98,7.47,2.98,2,0.1493,1
316,2018-11-12,53,Self-Employed,Married,2,North,825,55,0.03,2.95,5.35,3.48,2,0.086,0
317,2018-11-13,24,Self-Employed,Divorced,1,West,840,21,1.39,3.45,4.17,3.81,1,0.07135,0
318,2018-11-14,53,Employed,Married,1,South,776,99,1.25,1.76,5.69,2.18,3,0.11185,0
319,2018-11-15,34,Self-Employed,Married,4,West,309,107,0.41,1.54,4.79,2.83,3,0.22629999999999997,0
320,2018-11-16,41,Employed,Married,0,South,858,17,0.83,1.74,5.08,2.94,1,0.08850000000000001,0
321,2018-11-17,68,Self-Employed,Single,3,West,802,57,0.92,2.63,5.0,3.76,2,0.0932,0
322,2018-11-18,40,Employed,Married,2,North,559,39,0.2,1.38,5.69,2.46,2,0.16990000000000002,0
323,2018-11-19,28,Self-Employed,Married,1,East,823,112,0.38,1.37,5.89,3.16,3,0.10500000000000001,0
324,2018-11-20,27,Employed,Married,3,North,895,88,0.03,2.27,4.93,3.64,2,0.07320000000000002,0
325,2018-11-21,23,Self-Employed,Married,2,East,305,30,1.3,2.52,10.28,3.45,2,0.24495,0
326,2018-11-22,37,Employed,Divorced,3,West,334,55,0.04,2.2,6.38,3.26,2,0.22139999999999999,0
327,2018-11-23,53,Employed,Single,2,West,474,34,0.48,2.12,1.88,2.64,2,0.1647,0
328,2018-11-24,68,Employed,Married,3,East,741,25,0.12,1.52,4.48,3.54,1,0.11695,0
329,2018-11-25,32,Employed,Married,4,South,876,67,1.17,2.02,4.97,2.2,2,0.08065,0
330,2018-11-26,42,Unemployed,Married,0,North,446,105,1.39,-0.38,5.91,3.25,3,0.21685000000000001,0
331,2018-11-27,42,Employed,Single,3,South,868,111,0.84,3.55,7.75,2.13,3,0.08125,0
332,2018-11-28,66,Retired,Married,0,West,492,83,0.21,2.16,3.92,3.89,2,0.17,0
333,2018-11-29,50,Retired,Divorced,3,North,312,33,0.84,4.1,6.73,2.43,2,0.20965,0
334,2018-11-30,58,Self-Employed,Married,1,North,829,75,1.16,3.29,5.31,2.77,2,0.0814,0
335,2018-12-01,58,Employed,Divorced,4,South,545,15,1.08,1.18,5.49,3.83,1,0.1744,1
336,2018-12-02,65,Employed,Widowed,4,East,413,41,1.11,1.64,6.79,3.22,2,0.20929999999999999,1
337,2018-12-03,28,Unemployed,Single,0,East,532,4,0.42,0.9,2.5,2.64,1,0.16549999999999998,0
338,2018-12-04,47,Employed,Single,1,North,621,60,0.11,1.33,5.8,3.06,2,0.15545000000000003,0
339,2018-12-05,47,Employed,Widowed,2,East,837,43,0.22,0.44,7.48,3.15,2,0.11875000000000002,0
340,2018-12-06,54,Self-Employed,Widowed,4,West,425,34,1.43,1.08,3.41,3.21,2,0.19499999999999998,0
341,2018-12-07,41,Unemployed,Single,1,South,612,107,0.92,0.96,5.0,2.89,3,0.15739999999999998,0
342,2018-12-08,50,Unemployed,Single,1,South,810,90,1.09,2.88,6.02,2.84,3,0.0938,0
343,2018-12-09,53,Employed,Single,0,South,783,0,1.35,0.38,2.06,3.34,1,0.10575000000000001,0
344,2018-12-10,48,Self-Employed,Widowed,1,North,580,97,1.28,4.23,5.5,2.87,3,0.13520000000000001,0
345,2018-12-11,67,Employed,Single,1,North,582,42,0.33,1.68,4.61,2.46,2,0.15575,0
346,2018-12-12,53,Employed,Married,2,East,691,31,0.09,3.35,7.1,2.84,2,0.12425,0
347,2018-12-13,25,Unemployed,Married,0,South,822,107,1.39,1.04,3.89,2.99,3,0.09855,0
348,2018-12-14,68,Employed,Single,0,West,681,102,1.47,2.78,4.94,3.17,3,0.12165000000000001,0
349,2018-12-15,39,Employed,Married,1,West,515,62,0.85,0.53,3.79,3.1,2,0.1799,0
350,2018-12-16,24,Employed,Single,2,South,841,32,1.33,0.53,4.82,2.34,2,0.10355000000000002,0
351,2018-12-17,55,Unemployed,Divorced,3,North,415,94,0.35,3.09,3.92,3.25,3,0.17995,0
352,2018-12-18,69,Unemployed,Single,4,North,808,76,0.17,1.88,4.42,2.9,2,0.0963,0
353,2018-12-19,37,Self-Employed,Married,0,North,799,108,0.75,1.8,3.28,2.72,3,0.09365,0
354,2018-12-20,64,Unemployed,Married,2,West,570,65,1.22,1.0,3.96,3.47,2,0.16230000000000003,0
355,2018-12-21,48,Employed,Single,2,South,739,29,0.98,1.13,3.87,2.64,1,0.1183,0
356,2018-12-22,50,Employed,Single,1,West,590,9,0.96,0.4,4.31,3.89,1,0.16505,0
357,2018-12-23,49,Employed,Married,4,South,338,22,0.03,1.48,4.83,3.84,1,0.21984999999999996,0
358,2018-12-24,66,Employed,Single,0,West,323,96,0.48,2.26,0.64,3.5,3,0.19485,1
359,2018-12-25,26,Employed,Married,3,West,342,38,1.41,2.08,5.21,2.66,2,0.21475,0
360,2018-12-26,55,Retired,Married,1,East,469,44,0.2,2.09,6.86,3.29,2,0.19115000000000001,1
361,2018-12-27,61,Employed,Married,0,West,639,119,1.09,-0.05,6.13,3.13,3,0.1664,0
362,2018-12-28,57,Employed,Married,0,South,468,28,1.14,2.2,3.7,2.64,1,0.1745,1
363,2018-12-29,44,Employed,Married,2,West,837,29,1.1,1.68,6.53,3.53,1,0.10160000000000001,0
364,2018-12-30,49,Employed,Married,4,East,771,33,1.48,1.21,3.79,3.0,2,0.1091,0
365,2018-12-31,69,Retired,Married,3,East,442,51,0.61,0.76,5.44,1.77,2,0.20409999999999998,0
366,2019-01-01,66,Employed,Single,4,South,400,102,1.02,2.66,1.38,3.74,3,0.17529999999999998,0
367,2019-01-02,51,Employed,Single,2,East,874,80,0.29,-0.13,5.91,3.75,2,0.10735,0
368,2019-01-03,55,Unemployed,Married,3,East,774,21,0.6,0.77,5.01,2.97,1,0.11885000000000001,0
369,2019-01-04,53,Employed,Married,3,North,610,4,0.74,2.15,5.21,3.31,1,0.14705000000000001,0
370,2019-01-05,41,Employed,Married,1,South,883,10,0.32,1.49,5.03,3.17,1,0.0845,0
371,2019-01-06,52,Employed,Single,3,East,359,85,1.36,2.38,7.8,2.76,2,0.22044999999999998,0
372,2019-01-07,43,Self-Employed,Married,0,East,328,31,1.07,2.1,6.31,4.33,2,0.22354999999999997,0
373,2019-01-08,53,Retired,Single,4,East,830,23,0.43,1.32,6.07,2.69,1,0.10464999999999999,0
374,2019-01-09,23,Unemployed,Single,4,South,372,10,0.2,0.31,5.83,3.03,1,0.22805,0
375,2019-01-10,38,Employed,Married,1,North,693,10,0.43,2.75,8.01,2.44,1,0.13429999999999997,0
376,2019-01-11,45,Unemployed,Single,3,West,693,16,0.93,1.83,4.62,3.43,1,0.12655,0
377,2019-01-12,62,Employed,Married,2,North,780,31,1.24,0.68,2.92,3.35,2,0.1078,0
378,2019-01-13,51,Employed,Single,0,South,772,82,0.75,-0.1,7.58,3.43,2,0.14090000000000003,0
379,2019-01-14,23,Employed,Married,1,South,612,26,0.15,2.33,4.29,2.39,1,0.14015,0
380,2019-01-15,60,Employed,Married,3,South,737,31,0.37,1.36,5.74,3.14,2,0.12585000000000002,1
381,2019-01-16,66,Employed,Single,2,West,623,60,0.52,0.85,5.78,3.2,2,0.15965000000000001,0
382,2019-01-17,44,Self-Employed,Single,3,South,386,24,0.95,3.18,3.9,2.34,1,0.1862,0
383,2019-01-18,52,Retired,Divorced,1,North,658,63,0.37,0.13,2.88,3.2,2,0.1436,0
384,2019-01-19,67,Employed,Married,2,East,496,63,0.35,1.75,6.6,2.68,2,0.1865,1
385,2019-01-20,42,Employed,Married,2,East,684,27,0.43,2.72,6.9,2.85,1,0.1313,0
386,2019-01-21,43,Employed,Single,2,South,417,39,0.89,2.49,5.95,3.29,2,0.1956,0
387,2019-01-22,22,Employed,Married,2,South,797,115,0.74,0.7,5.6,3.1,3,0.11674999999999999,0
388,2019-01-23,47,Self-Employed,Married,3,West,761,90,1.26,3.32,2.9,2.63,3,0.08605,0
389,2019-01-24,62,Employed,Married,2,East,795,13,1.05,3.42,4.5,2.43,1,0.08455,0
390,2019-01-25,22,Unemployed,Married,3,West,893,41,1.0,3.02,6.82,2.92,2,0.07565000000000001,1
391,2019-01-26,46,Employed,Single,2,West,546,38,0.23,1.13,3.83,3.11,2,0.16635,0
392,2019-01-27,37,Employed,Single,2,West,533,1,0.08,1.77,5.2,3.01,1,0.17005,0
393,2019-01-28,60,Employed,Married,1,West,716,80,0.76,3.26,5.69,2.94,2,0.11185,0
394,2019-01-29,53,Employed,Divorced,3,North,766,0,0.11,2.44,5.77,2.88,1,0.10794999999999999,1
395,2019-01-30,29,Employed,Single,3,South,781,108,0.55,1.36,3.46,3.72,3,0.10345,0
396,2019-01-31,63,Unemployed,Married,4,South,664,31,0.04,1.79,4.82,3.09,2,0.13520000000000001,0
397,2019-02-01,68,Employed,Single,1,West,452,82,0.27,0.48,6.27,3.1,2,0.20855,0
398,2019-02-02,59,Self-Employed,Single,3,West,571,63,0.17,3.15,7.79,2.89,2,0.1597,0
399,2019-02-03,49,Employed,Single,1,North,691,77,1.2,1.9,4.68,2.79,2,0.12664999999999998,0
400,2019-02-04,62,Employed,Single,1,West,846,30,0.52,3.74,5.62,3.94,2,0.07420000000000002,0
401,2019-02-05,46,Employed,Married,1,North,729,57,0.12,0.17,3.26,3.28,2,0.12735,0
402,2019-02-06,55,Unemployed,Married,0,North,488,81,0.4,1.03,4.64,3.39,2,0.1859,0
403,2019-02-07,45,Employed,Single,3,West,551,115,1.02,1.95,4.25,2.6,3,0.159,1
404,2019-02-08,44,Unemployed,Single,1,South,694,77,1.12,4.26,7.91,3.49,2,0.11845,0
405,2019-02-09,33,Employed,Married,0,North,518,110,0.18,2.08,6.1,2.5,3,0.17520000000000002,0
406,2019-02-10,27,Unemployed,Single,0,South,893,13,1.17,1.24,5.14,3.17,1,0.08505000000000001,0
407,2019-02-11,56,Employed,Married,2,South,489,87,0.56,2.02,2.14,3.06,2,0.16325,0
408,2019-02-12,65,Self-Employed,Single,2,North,533,68,1.02,1.32,5.46,3.66,2,0.17585,0
409,2019-02-13,40,Self-Employed,Married,3,East,531,15,1.01,2.95,5.48,2.75,1,0.16015000000000001,0
410,2019-02-14,21,Retired,Single,2,North,657,68,1.19,2.86,4.66,3.28,2,0.12545,0
411,2019-02-15,28,Employed,Single,3,East,777,53,1.05,3.61,5.07,3.2,2,0.09,0
412,2019-02-16,66,Employed,Single,0,North,874,12,0.06,0.36,7.7,2.62,1,0.1114,1
413,2019-02-17,36,Employed,Single,0,North,728,79,0.78,0.19,6.42,3.27,2,0.1432,0
414,2019-02-18,34,Unemployed,Married,3,South,536,78,0.25,1.77,3.67,2.93,2,0.16165000000000002,0
415,2019-02-19,32,Employed,Married,2,South,332,30,1.45,2.82,7.93,2.98,2,0.22344999999999998,0
416,2019-02-20,43,Unemployed,Single,2,West,512,68,0.38,3.02,3.81,2.82,2,0.15585,0
417,2019-02-21,35,Employed,Single,3,South,871,20,0.63,2.24,7.42,3.03,1,0.09195,0
418,2019-02-22,48,Employed,Married,4,South,678,29,0.3,2.81,3.91,3.02,1,0.11695,0
419,2019-02-23,54,Employed,Married,2,South,301,22,0.2,3.51,4.77,3.26,1,0.2085,0
420,2019-02-24,22,Retired,Widowed,1,South,749,37,0.9,1.21,1.83,3.16,2,0.1048,0
421,2019-02-25,52,Self-Employed,Married,2,West,868,28,0.74,3.47,5.79,3.44,1,0.07225,0
422,2019-02-26,43,Retired,Married,4,South,726,76,0.56,3.5,2.06,3.41,2,0.0888,0
423,2019-02-27,42,Employed,Married,0,East,578,31,0.13,1.45,5.31,3.75,2,0.16254999999999997,0
424,2019-02-28,45,Self-Employed,Divorced,0,East,513,111,1.1,1.05,4.35,3.34,3,0.17800000000000002,0
425,2019-03-01,42,Self-Employed,Married,0,West,584,61,0.01,2.76,4.36,3.07,2,0.1432,0
426,2019-03-02,42,Employed,Single,2,South,842,105,0.69,3.99,5.59,3.57,3,0.07255,1
427,2019-03-03,69,Unemployed,Single,0,East,573,90,0.95,1.16,6.23,3.06,3,0.1713,1
428,2019-03-04,62,Retired,Single,4,North,310,97,0.65,3.92,6.96,3.14,3,0.21309999999999998,0
429,2019-03-05,26,Unemployed,Married,4,East,346,44,0.19,1.04,3.25,1.74,2,0.21434999999999998,0
430,2019-03-06,35,Unemployed,Married,2,South,814,48,1.17,1.78,4.53,2.55,2,0.09635,0
431,2019-03-07,63,Employed,Married,1,East,737,32,0.49,0.87,4.93,3.35,2,0.12669999999999998,0
432,2019-03-08,57,Employed,Single,2,North,883,3,0.2,2.43,5.9,3.67,1,0.07945,0
433,2019-03-09,53,Retired,Married,0,East,726,17,0.83,2.14,5.87,3.27,1,0.12145,0
434,2019-03-10,28,Employed,Married,2,South,731,69,0.03,2.05,3.73,3.3,2,0.1104,0
435,2019-03-11,64,Unemployed,Single,4,North,429,63,0.49,1.37,6.8,3.34,2,0.20804999999999998,0
436,2019-03-12,64,Unemployed,Married,2,West,321,27,1.13,1.57,5.62,3.02,1,0.22715,1
437,2019-03-13,25,Self-Employed,Married,2,North,688,107,1.37,1.93,7.68,2.53,3,0.1421,0
438,2019-03-14,59,Retired,Divorced,1,East,434,57,0.89,1.74,5.48,3.32,2,0.1965,0
439,2019-03-15,24,Employed,Married,4,West,831,90,0.33,1.96,2.0,2.38,3,0.07765000000000001,0
440,2019-03-16,26,Employed,Married,3,North,519,89,0.33,0.5,3.76,3.25,2,0.17905000000000001,0
441,2019-03-17,65,Employed,Married,3,North,632,55,0.91,-0.15,4.76,3.71,2,0.1623,0
442,2019-03-18,52,Employed,Divorced,4,North,429,19,0.61,2.35,3.73,3.14,1,0.18289999999999998,0
443,2019-03-19,50,Employed,Married,3,South,331,76,0.27,2.38,3.68,3.26,2,0.20684999999999998,0
444,2019-03-20,67,Employed,Single,0,West,724,91,1.18,2.23,7.86,3.54,3,0.131,0
445,2019-03-21,55,Unemployed,Married,3,West,597,33,0.3,2.53,3.13,2.93,2,0.1361,0
446,2019-03-22,60,Retired,Single,0,North,803,112,0.48,1.55,4.21,3.75,3,0.0998,0
447,2019-03-23,36,Employed,Single,4,West,656,86,0.09,1.65,5.1,3.51,2,0.14,0
448,2019-03-24,33,Employed,Divorced,3,East,754,9,1.05,1.52,3.03,3.07,1,0.10644999999999999,1
449,2019-03-25,62,Retired,Married,3,East,700,114,0.41,0.19,4.76,1.9,3,0.1419,1
450,2019-03-26,50,Employed,Married,0,North,858,93,0.35,2.57,1.45,2.95,3,0.06205,0
451,2019-03-27,39,Employed,Single,0,East,754,21,0.46,2.79,4.17,2.94,1,0.09945,1
452,2019-03-28,37,Employed,Single,2,North,333,4,1.31,2.93,3.32,3.16,1,0.19904999999999998,0
453,2019-03-29,39,Self-Employed,Single,1,East,547,116,0.78,1.69,4.54,3.73,3,0.16405000000000003,0
454,2019-03-30,48,Employed,Single,3,North,341,43,0.24,1.28,4.92,3.51,2,0.22154999999999997,0
455,2019-03-31,46,Retired,Married,1,North,422,113,1.16,1.53,7.02,3.11,3,0.20929999999999999,0
456,2019-04-01,57,Employed,Single,1,West,326,8,0.31,1.48,4.08,2.87,1,0.2191,0
457,2019-04-02,46,Employed,Married,3,West,761,42,0.62,-0.0,8.21,2.08,2,0.1458,0
458,2019-04-03,43,Employed,Single,0,North,870,3,0.85,2.3,5.32,3.38,1,0.0811,0
459,2019-04-04,29,Employed,Widowed,2,West,446,41,0.88,2.84,3.59,3.18,2,0.17305,0
460,2019-04-05,32,Self-Employed,Single,4,West,795,64,0.1,2.22,5.2,3.51,2,0.10005,0
461,2019-04-06,21,Unemployed,Single,3,South,785,97,1.26,2.02,6.85,3.19,3,0.1128,0
462,2019-04-07,21,Unemployed,Single,3,East,759,40,0.72,1.37,3.4,2.72,2,0.10854999999999998,0
463,2019-04-08,67,Self-Employed,Married,4,West,427,63,1.48,2.76,7.91,3.25,2,0.2002,0
464,2019-04-09,54,Retired,Married,1,North,675,54,1.08,1.91,5.8,3.17,2,0.13615,0
465,2019-04-10,52,Unemployed,Married,2,South,382,89,1.49,0.78,3.28,3.51,2,0.20809999999999995,1
466,2019-04-11,68,Unemployed,Married,1,South,834,17,0.68,3.32,4.22,2.87,1,0.07440000000000001,0
467,2019-04-12,45,Employed,Single,4,West,822,15,0.21,2.65,4.38,2.7,1,0.0849,0
468,2019-04-13,60,Employed,Married,4,North,402,86,1.09,3.65,6.66,3.1,2,0.1913,0
469,2019-04-14,65,Employed,Married,2,North,818,45,1.17,3.16,3.23,2.99,2,0.07505,0
470,2019-04-15,21,Self-Employed,Single,4,North,661,35,1.28,1.38,7.31,2.75,2,0.15250000000000002,1
471,2019-04-16,36,Employed,Single,4,North,555,89,0.45,1.71,6.71,2.74,2,0.17270000000000002,0
472,2019-04-17,59,Employed,Single,2,North,546,65,0.77,3.01,7.5,3.64,2,0.1659,0
473,2019-04-18,25,Unemployed,Single,3,East,491,43,1.29,0.82,5.09,2.99,2,0.1895,0
474,2019-04-19,42,Unemployed,Married,1,North,834,115,1.3,3.66,6.85,3.59,3,0.08415,0
475,2019-04-20,49,Retired,Single,3,North,613,4,0.04,2.33,4.64,4.09,1,0.14165,0
476,2019-04-21,23,Employed,Single,3,East,575,28,1.01,2.83,6.53,2.92,1,0.1556,0
477,2019-04-22,32,Self-Employed,Single,1,West,672,3,0.9,2.32,5.13,2.68,1,0.12945,0
478,2019-04-23,46,Employed,Widowed,3,South,743,110,0.13,2.05,7.7,2.53,3,0.12725,0
479,2019-04-24,36,Employed,Divorced,2,East,494,98,1.4,1.71,5.4,3.58,3,0.1814,0
480,2019-04-25,57,Employed,Single,1,South,557,85,0.67,1.85,3.73,2.97,2,0.1559,1
481,2019-04-26,42,Employed,Single,0,South,881,48,1.01,-0.67,7.27,3.09,2,0.11779999999999999,0
482,2019-04-27,49,Employed,Single,3,East,659,71,1.32,2.56,5.31,2.87,2,0.13119999999999998,0
483,2019-04-28,34,Unemployed,Married,4,North,847,107,0.2,4.18,4.2,2.99,3,0.062450000000000006,0
484,2019-04-29,48,Employed,Single,1,South,407,84,1.28,1.17,4.12,4.36,2,0.20215,0
485,2019-04-30,25,Unemployed,Married,0,North,323,7,1.09,0.53,3.66,2.73,1,0.22724999999999998,0
486,2019-05-01,67,Employed,Married,4,West,764,51,1.26,3.57,2.85,2.03,2,0.08255,0
487,2019-05-02,69,Employed,Divorced,0,East,321,115,0.74,2.38,4.37,3.01,3,0.2128,0
488,2019-05-03,50,Employed,Single,3,South,801,68,0.05,2.9,5.31,2.78,2,0.0923,0
489,2019-05-04,66,Employed,Married,4,North,800,20,1.01,2.5,4.43,3.39,1,0.09215,0
490,2019-05-05,25,Self-Employed,Married,3,South,892,26,0.56,1.07,-0.67,3.04,1,0.05795,0
491,2019-05-06,32,Employed,Single,4,West,706,37,0.6,2.91,2.69,3.61,2,0.10285,0
492,2019-05-07,36,Employed,Single,1,West,629,4,0.66,1.51,6.41,2.02,1,0.1547,0
493,2019-05-08,46,Employed,Single,2,South,585,84,0.74,1.17,4.83,3.33,2,0.1612,0
494,2019-05-09,46,Employed,Single,2,East,446,60,0.99,2.64,2.44,3.73,2,0.1693,0
495,2019-05-10,68,Retired,Single,0,West,683,7,1.09,2.17,4.47,2.84,1,0.1249,0
496,2019-05-11,41,Employed,Married,4,North,310,85,1.17,2.41,5.19,2.84,2,0.21935,1
497,2019-05-12,59,Unemployed,Married,3,West,575,17,1.01,2.38,6.43,2.82,1,0.1596,0
498,2019-05-13,56,Self-Employed,Divorced,1,North,867,3,1.21,2.83,3.97,2.77,1,0.0698,0
499,2019-05-14,53,Retired,Single,1,South,602,3,0.18,3.3,5.95,3.59,1,0.14125000000000001,0
500,2019-05-15,50,Unemployed,Widowed,1,North,503,36,1.26,2.21,4.97,2.58,2,0.17200000000000001,1
501,2019-05-16,57,Self-Employed,Single,2,South,644,14,0.58,3.44,4.44,3.35,1,0.12180000000000002,0
502,2019-05-17,43,Self-Employed,Married,3,West,565,37,0.79,3.13,6.31,2.28,2,0.154,1
503,2019-05-18,30,Unemployed,Single,1,East,321,26,0.65,2.74,3.58,2.41,1,0.20525,0
504,2019-05-19,25,Employed,Single,1,West,835,84,0.71,1.43,6.42,3.09,2,0.10405,0
505,2019-05-20,56,Employed,Divorced,0,West,395,47,0.43,2.98,3.29,2.5,2,0.1829,1
506,2019-05-21,54,Employed,Single,4,West,744,45,0.25,2.43,4.14,2.48,2,0.1054,1
507,2019-05-22,51,Unemployed,Married,4,West,562,45,0.16,0.66,4.42,3.63,2,0.17,0
508,2019-05-23,30,Unemployed,Married,4,East,883,47,0.68,0.82,4.83,3.27,2,0.0902,0
509,2019-05-24,39,Employed,Married,0,West,682,58,0.19,0.79,1.18,3.05,2,0.1225,0
510,2019-05-25,52,Self-Employed,Married,2,North,849,117,0.37,0.81,5.16,3.34,3,0.10045000000000001,0
511,2019-05-26,21,Employed,Married,0,East,691,119,0.2,0.9,2.26,2.32,3,0.12455,0
512,2019-05-27,25,Employed,Single,1,East,839,3,0.16,2.84,5.25,2.55,1,0.08310000000000001,0
513,2019-05-28,65,Retired,Married,3,North,391,74,1.32,2.08,5.41,3.14,2,0.2035,0
514,2019-05-29,24,Employed,Divorced,1,South,865,18,1.01,2.88,6.46,2.29,1,0.08225,0
515,2019-05-30,36,Employed,Single,1,West,458,56,1.39,0.88,3.0,2.31,2,0.1867,0
516,2019-05-31,44,Self-Employed,Single,3,East,527,18,0.97,0.46,5.34,2.85,1,0.18535000000000001,0
